Performing system checks...

System check identified no issues (0 silenced).
June 10, 2015 - 17:33:43
Django version 1.8.2, using settings 'BGPInspector.settings'
Starting development server at http://127.0.0.1:8000/
Quit the server with CONTROL-C.
         258486 function calls (251489 primitive calls) in 355.578 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 widgets.py:652(CheckboxChoiceInput)
        1    0.000    0.000    0.000    0.000 widgets.py:663(ChoiceFieldRenderer)
        1    0.000    0.000    0.000    0.000 widgets.py:70(AdminTimeWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:718(RadioFieldRenderer)
        1    0.000    0.000    0.000    0.000 widgets.py:722(CheckboxFieldRenderer)
        1    0.000    0.000    0.000    0.000 widgets.py:726(RendererMixin)
        1    0.000    0.000    0.000    0.000 widgets.py:763(RadioSelect)
        1    0.000    0.000    0.000    0.000 widgets.py:768(CheckboxSelectMultiple)
        1    0.000    0.000    0.000    0.000 widgets.py:773(MultiWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:83(AdminSplitDateTime)
        1    0.000    0.000    0.000    0.000 widgets.py:874(SplitDateTimeWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:892(SplitHiddenDateTimeWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:99(AdminRadioFieldRenderer)
        2    0.000    0.000    0.000    0.000 wsgi.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wsgi.py:158(WSGIHandler)
        1    0.000    0.000    0.000    0.000 wsgi.py:29(LimitedStream)
        1    0.000    0.000    0.000    0.000 wsgi.py:81(WSGIRequest)
        2    0.000    0.000    0.000    0.000 {built-in method POINTER}
        8    0.000    0.000    0.000    0.000 {built-in method S_ISDIR}
        1    0.000    0.000    0.000    0.000 {built-in method S_ISREG}
        1    0.000    0.000    0.000    0.000 {built-in method WEXITSTATUS}
        1    0.000    0.000    0.000    0.000 {built-in method WIFEXITED}
        1    0.000    0.000    0.000    0.000 {built-in method WIFSIGNALED}
1234/1185    0.022    0.000    0.098    0.000 {built-in method __build_class__}
   104/65    0.000    0.000    0.183    0.003 {built-in method __import__}
      330    0.003    0.000    0.003    0.000 {built-in method __new__ of type object at 0x9d1c40}
        2    0.000    0.000    0.000    0.000 {built-in method _count_elements}
      355    0.000    0.000    0.000    0.000 {built-in method _fix_co_filename}
       25    0.000    0.000    0.000    0.000 {built-in method _getframe}
        1    0.000    0.000    0.000    0.000 {built-in method _set_sentinel}
       84    0.000    0.000    0.000    0.000 {built-in method abs}
     1253    0.000    0.000    0.000    0.000 {built-in method acquire_lock}
      848    0.000    0.000    0.000    0.000 {built-in method allocate_lock}
        1    0.000    0.000    0.000    0.000 {built-in method all}
      401    0.000    0.000    0.001    0.000 {built-in method any}
       64    0.000    0.000    0.000    0.000 {built-in method bisect}
       19    0.000    0.000    0.000    0.000 {built-in method calcsize}
      153    0.000    0.000    0.000    0.000 {built-in method callable}
      596    0.000    0.000    0.000    0.000 {built-in method chr}
        4    0.000    0.000    0.000    0.000 {built-in method close}
      136    0.000    0.000    0.000    0.000 {built-in method compile}
      424    0.000    0.000    0.000    0.000 {built-in method delattr}
       10    0.000    0.000    0.000    0.000 {built-in method dir}
       45    0.000    0.000    0.000    0.000 {built-in method divmod}
        2    0.000    0.000    0.000    0.000 {built-in method dlopen}
    380/1    0.011    0.000  355.578  355.578 {built-in method exec}
        1    0.000    0.000    0.000    0.000 {built-in method exp}
        1    0.000    0.000    0.000    0.000 {built-in method fork_exec}
        1    0.000    0.000    0.000    0.000 {built-in method fork}
      711    0.000    0.000    0.000    0.000 {built-in method from_bytes}
      884    0.000    0.000    0.000    0.000 {built-in method get_ident}
5305/5297    0.002    0.000    0.002    0.000 {built-in method getattr}
      146    0.000    0.000    0.000    0.000 {built-in method getcwd}
        2    0.000    0.000    0.000    0.000 {built-in method getfilesystemencoding}
      525    0.000    0.000    0.000    0.000 {built-in method getlower}
      113    0.000    0.000    0.000    0.000 {built-in method globals}
29397/29373    0.008    0.000    0.023    0.000 {built-in method hasattr}
        3    0.000    0.000    0.000    0.000 {built-in method hash}
      129    0.000    0.000    0.000    0.000 {built-in method id}
       18    0.001    0.000    0.001    0.000 {built-in method init_builtin}
       92    0.000    0.000    0.000    0.000 {built-in method is_builtin}
      390    0.000    0.000    0.000    0.000 {built-in method is_frozen}
     9434    0.003    0.000    0.004    0.000 {built-in method isinstance}
  142/105    0.000    0.000    0.001    0.000 {built-in method issubclass}
       25    0.000    0.000    0.000    0.000 {built-in method iter}
32090/31444    0.003    0.000    0.003    0.000 {built-in method len}
       68    0.001    0.000    0.001    0.000 {built-in method listdir}
        9    0.005    0.001    0.006    0.001 {built-in method load_dynamic}
      355    0.032    0.000    0.032    0.000 {built-in method loads}
        2    0.000    0.000    0.000    0.000 {built-in method log}
        1    0.000    0.000    0.000    0.000 {built-in method lookup}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
      260    0.000    0.000    0.000    0.000 {built-in method max}
     2562    0.001    0.000    0.001    0.000 {built-in method min}
       22    0.000    0.000    0.000    0.000 {built-in method next}
        1    0.000    0.000    0.000    0.000 {built-in method openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha512}
        7    0.000    0.000    0.000    0.000 {built-in method open}
     1772    0.000    0.000    0.000    0.000 {built-in method ord}
        2    0.000    0.000    0.000    0.000 {built-in method pipe}
        1    0.000    0.000    0.000    0.000 {built-in method pow}
      217    0.000    0.000    0.000    0.000 {built-in method proxy}
        2    0.000    0.000    0.000    0.000 {built-in method putenv}
        1    0.001    0.001    0.001    0.001 {built-in method read}
        4    0.000    0.000    0.000    0.000 {built-in method register_adapter}
        9    0.000    0.000    0.000    0.000 {built-in method register_converter}
        2    0.000    0.000    0.000    0.000 {built-in method register}
     1650    0.000    0.000    0.000    0.000 {built-in method release_lock}
       24    0.000    0.000    0.000    0.000 {built-in method repr}
        9    0.000    0.000    0.000    0.000 {built-in method round}
     2732    0.001    0.000    0.001    0.000 {built-in method setattr}
       38    0.000    0.000    0.000    0.000 {built-in method sizeof}
       19    0.000    0.000    0.000    0.000 {built-in method sorted}
        1    0.000    0.000    0.000    0.000 {built-in method sqrt}
     1884    0.009    0.000    0.009    0.000 {built-in method stat}
        1    0.000    0.000    0.000    0.000 {built-in method sysconf}
        1    0.000    0.000    0.000    0.000 {built-in method time}
        4    0.000    0.000    0.000    0.000 {built-in method txt2obj}
        1    0.000    0.000    0.000    0.000 {built-in method tzset}
        1    0.000    0.000    0.000    0.000 {built-in method uname}
       20    0.000    0.000    0.000    0.000 {built-in method unpack}
        1    0.000    0.000    0.000    0.000 {built-in method urandom}
        4    0.000    0.000    0.000    0.000 {built-in method utf_8_decode}
        1    0.000    0.000    0.000    0.000 {built-in method vars}
        2  355.242  177.621  355.242  177.621 {built-in method waitpid} -------------------------------------------------------------------
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f6d38c26158}
      128    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       64    0.000    0.000    0.000    0.000 {method '__contains__' of 'set' objects}
       10    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       42    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       13    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
       22    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
      381    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
    16164    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}
       31    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
       37    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       13    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
        2    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
      320    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
      180    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
     1138    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
      472    0.000    0.000    0.001    0.000 {method 'extend' of 'list' objects}
     1205    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       56    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
     3890    0.003    0.000    0.003    0.000 {method 'format' of 'str' objects}
     1399    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      277    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       32    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
        3    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
       66    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        5    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'isatty' of '_io.TextIOWrapper' objects}
      258    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      818    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
      299    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
       48    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
5510/5504    0.002    0.000    0.002    0.000 {method 'join' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      556    0.000    0.000    0.000    0.000 {method 'keys' of 'mappingproxy' objects}
      137    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        8    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      133    0.000    0.000    0.000    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
      283    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
      710    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
      323    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        6    0.002    0.000    0.002    0.000 {method 'read' of '_io.BufferedReader' objects}
      355    0.002    0.000    0.002    0.000 {method 'read' of '_io.FileIO' objects}
      828    0.000    0.000    0.000    0.000 {method 'readline' of '_io.TextIOWrapper' objects}
       22    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
      222    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       43    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
       79    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       18    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'rfind' of 'bytes' objects}
      106    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
     2462    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
        7    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
    10045    0.002    0.000    0.002    0.000 {method 'rstrip' of 'str' objects}
        2    0.001    0.000    0.001    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
      836    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       15    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
      108    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        5    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
      948    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
     2086    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
      175    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       13    0.000    0.000    0.000    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
        1    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'tolist' of 'array.array' objects}
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
       67    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
      613    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
